,endTime,artistName,trackName,msPlayed,artist_genres
196,2023-02-15 18:33,George Frideric Handel,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",207266,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']"
197,2023-02-15 18:38,Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",268426,"['classical', 'early romantic era', 'polish classical']"
198,2023-02-15 18:40,Jazzinuf,Winter Seoul (Orchestral Version),132441,['chillhop']
199,2023-02-15 18:47,Antonín Dvořák,"Serenade for Strings in E Major, Op. 22, B. 52: II. Tempo di valse",432533,"['classical', 'czech classical', 'late romantic era']"
200,2023-02-15 18:50,Wolfgang Amadeus Mozart,"Requiem, K. 626: Lacrimosa",169666,"['classical', 'classical era']"
201,2023-02-15 18:53,Dmitri Shostakovich,Jazz Suite No. 2: VI. Waltz 2,193600,"['classical', 'compositional ambient', 'russian modern classical']"
202,2023-02-15 18:58,Claude Debussy,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",279160,"['classical', 'impressionism', 'post-romantic era']"
203,2023-02-15 19:01,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",174266,"['classical', 'french romanticism', 'late romantic era']"
204,2023-02-15 19:06,Pyotr Ilyich Tchaikovsky,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 13, Waltz of the Flowers",195450,"['classical', 'late romantic era', 'russian romanticism']"
205,2023-02-15 21:10,Wolfgang Amadeus Mozart,"Piano Sonata No. 12 in F Major, K. 332: II. Adagio",284000,"['classical', 'classical era']"
206,2023-02-15 22:32,Erik Satie,Gymnopédie No. 1,205866,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
207,2023-02-15 22:35,Georges Bizet,"Chants du Rhin, WD 52: Les rêves",129633,"['classical', 'french opera', 'french romanticism', 'late romantic era']"
208,2023-02-15 22:36,Georges Bizet,"Chants du Rhin, WD 52: Les rêves",94746,"['classical', 'french opera', 'french romanticism', 'late romantic era']"
209,2023-02-15 22:45,John Cage,In a Landscape,531826,"['american contemporary classical', 'avant-garde', 'classical', 'compositional ambient', 'contemporary classical', 'experimental']"
210,2023-02-15 22:48,Tigran Hamasyan,Tsirani Tsar,151177,"['armenian folk', 'contemporary jazz', 'jazz piano', 'modern jazz piano']"
211,2023-02-16 06:19,Kendrick Lamar,FEEL.,214826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
212,2023-02-16 06:23,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
213,2023-02-16 06:29,Kendrick Lamar,LUST.,307880,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
214,2023-02-16 06:33,A$AP Rocky,Same Problems?,262941,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
215,2023-02-16 06:35,Outkast,13th Floor/Growing Old,112553,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
216,2023-02-16 13:14,Kendrick Lamar,FEEL.,214826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
217,2023-02-16 13:21,A$AP Rocky,Changes,1962,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
218,2023-02-16 13:21,Foals,Spanish Sahara,393420,"['alternative dance', 'garage rock', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'neo-synthpop', 'oxford indie', 'shimmer pop']"
219,2023-02-16 13:25,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
220,2023-02-16 13:30,Kendrick Lamar,LUST.,307880,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
221,2023-02-16 13:34,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,222906,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
222,2023-02-16 15:50,Kendrick Lamar,BLOOD.,118066,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
223,2023-02-16 15:53,Kendrick Lamar,DNA.,185946,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
224,2023-02-16 15:55,Kendrick Lamar,YAH.,160293,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
225,2023-02-16 15:59,Kendrick Lamar,ELEMENT.,208733,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
226,2023-02-16 16:02,Kendrick Lamar,FEEL.,214826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
227,2023-02-16 16:06,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,227360,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
228,2023-02-16 16:11,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
229,2023-02-16 16:14,Kendrick Lamar,HUMBLE.,177000,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
230,2023-02-16 16:19,Kendrick Lamar,LUST.,307880,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
231,2023-02-16 16:22,Kendrick Lamar,LOVE. FEAT. ZACARI.,213400,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
232,2023-02-16 16:27,Kendrick Lamar,XXX. FEAT. U2.,254200,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
233,2023-02-16 16:34,Kendrick Lamar,FEAR.,460573,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
234,2023-02-16 16:38,Kendrick Lamar,GOD.,248826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
235,2023-02-16 16:43,Kendrick Lamar,DUCKWORTH.,248613,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
236,2023-02-16 16:44,Childish Gambino,I. The Worst Guys,95327,"['atl hip hop', 'hip hop', 'rap']"
237,2023-02-16 16:52,Kendrick Lamar,untitled 01 | 08.19.2014.,247746,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
238,2023-02-16 16:56,Kendrick Lamar,untitled 02 | 06.23.2014.,258826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
239,2023-02-16 16:59,Kendrick Lamar,untitled 03 | 05.28.2013.,154346,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
240,2023-02-16 17:00,Kendrick Lamar,untitled 04 | 08.14.2014.,83302,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
241,2023-02-16 17:01,Frank Ocean,Solo (Reprise),78742,"['lgbtq+ hip hop', 'neo soul']"
242,2023-02-16 17:05,Kid Cudi,Just What I Am,200511,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
243,2023-02-16 18:31,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
244,2023-02-16 18:36,Third Eye Blind,Jumper - 1998 Edit,272973,"['alternative metal', 'alternative rock', 'pop rock', 'post-grunge']"
245,2023-02-16 18:40,Pixies,Where Is My Mind? - Remastered,234973,"['alternative rock', 'boston rock', 'permanent wave', 'rock']"
246,2023-02-16 18:45,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),320720,"['hip hop', 'rap']"
247,2023-02-16 18:49,Foo Fighters,Everlong,239072,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
248,2023-02-17 17:12,Kendrick Lamar,LUST.,0,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
249,2023-02-17 17:17,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
250,2023-02-17 17:21,Kanye West,I Wonder,243440,"['chicago rap', 'hip hop', 'rap']"
251,2023-02-17 17:25,Frank Ocean,Biking,277520,"['lgbtq+ hip hop', 'neo soul']"
252,2023-02-17 17:30,Baby Keem,lost souls (with Brent Faiyaz),269727,"['hip hop', 'rap']"
253,2023-02-17 17:32,Travis Scott,ASTROTHUNDER,142969,"['hip hop', 'rap', 'slap house']"
254,2023-02-17 17:36,Common,GO!,224160,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
255,2023-02-17 17:41,Kid Cudi,Pursuit Of Happiness (Nightmare),295293,"['hip hop', 'ohio hip hop', 'pop rap', 'rap']"
256,2023-02-17 17:45,Nirvana,Something In The Way,232146,"['grunge', 'permanent wave', 'rock']"
257,2023-02-17 17:50,Frank Ocean,Biking,277520,"['lgbtq+ hip hop', 'neo soul']"
258,2023-02-17 17:53,Mac Miller,Thoughts from a Balcony,185779,"['hip hop', 'pittsburgh rap', 'rap']"
259,2023-02-17 17:55,binki,Landline,160329,['modern indie pop']
260,2023-02-17 17:58,KIDS SEE GHOSTS,Reborn,132983,['rap']
261,2023-02-17 19:43,KIDS SEE GHOSTS,Reborn,48227,['rap']
262,2023-02-17 19:45,Kendrick Lamar,DNA.,114753,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
263,2023-02-17 19:49,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
264,2023-02-17 19:53,Kendrick Lamar,FEEL.,214826,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
265,2023-02-17 19:56,Kendrick Lamar,HiiiPower,203196,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
266,2023-02-17 20:00,Kendrick Lamar,All The Stars (with SZA),232186,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
267,2023-02-17 20:03,Kendrick Lamar,LOYALTY. FEAT. RIHANNA.,147284,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
268,2023-02-17 21:01,Rihanna,Where Have You Been,4597,"['barbadian pop', 'pop', 'urban contemporary']"
269,2023-02-17 21:05,JAY-Z,Run This Town,267520,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
270,2023-02-17 21:09,Kendrick Lamar,DUCKWORTH.,248613,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
271,2023-02-17 21:11,Rihanna,Stay,124457,"['barbadian pop', 'pop', 'urban contemporary']"
272,2023-02-17 21:22,Rihanna,Stay,1857,"['barbadian pop', 'pop', 'urban contemporary']"
273,2023-02-17 21:22,JAY-Z,Run This Town,673,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']"
274,2023-02-17 21:22,Mac Miller,Weekend (feat. Miguel),2461,"['hip hop', 'pittsburgh rap', 'rap']"
275,2023-02-17 21:22,Rihanna,Umbrella,2786,"['barbadian pop', 'pop', 'urban contemporary']"
276,2023-02-17 21:22,Rihanna,Umbrella,5828,"['barbadian pop', 'pop', 'urban contemporary']"
277,2023-02-17 21:26,Tyler Childers,Feathered Indians,224946,"['kentucky indie', 'kentucky roots', 'outlaw country']"
278,2023-02-17 21:31,Chance the Rapper,Cocoa Butter Kisses,307187,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
279,2023-02-17 21:40,Morgan Wallen,7 Summers,204328,['contemporary country']
280,2023-02-18 22:16,Outkast,Ms. Jackson,270507,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
281,2023-02-18 22:20,Future,Codeine Crazy,265913,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
282,2023-02-18 22:25,Drake,IMY2 (with Kid Cudi),252379,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
283,2023-02-18 22:29,Mac Miller,Someone Like You,256424,"['hip hop', 'pittsburgh rap', 'rap']"
284,2023-02-18 22:32,Young Thug,Digits,176386,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
285,2023-02-18 22:34,Kanye West,I Wonder,128431,"['chicago rap', 'hip hop', 'rap']"
286,2023-02-18 22:37,Mac Miller,Thoughts from a Balcony,185778,"['hip hop', 'pittsburgh rap', 'rap']"
287,2023-02-18 22:41,Lil Uzi Vert,7AM,219712,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
288,2023-02-18 22:46,Mac Miller,Dang! (feat. Anderson .Paak),305350,"['hip hop', 'pittsburgh rap', 'rap']"
289,2023-02-18 22:48,ScHoolboy Q,Hands on the Wheel (feat. Asap Rocky),142429,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
290,2023-02-19 15:34,Future,Married To The Game,20288,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
291,2023-02-19 16:22,Kendrick Lamar,LUST.,307880,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
292,2023-02-19 16:25,Drake,HYFR (Hell Ya Fucking Right),206626,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']"
293,2023-02-19 16:29,A$AP Rocky,Hun43rd,225506,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
294,2023-02-19 16:38,"Tyler, The Creator",She,191765,"['hip hop', 'rap']"
295,2023-02-19 19:36,Johann Sebastian Bach,"Cello Suite No. 1 in G Major, BWV 1007: I. Prélude",151480,"['baroque', 'classical', 'early music', 'german baroque']"
296,2023-02-19 19:39,Johann Sebastian Bach,"The Well-Tempered Clavier, Book 1: Prelude in C Major, BWV 846",138420,"['baroque', 'classical', 'early music', 'german baroque']"
297,2023-02-19 19:41,Pyotr Ilyich Tchaikovsky,"Tchaikovsky: Swan Lake, Op. 20, Act 2: No. 10, Scene. Moderato",166866,"['classical', 'late romantic era', 'russian romanticism']"
298,2023-02-19 19:45,Claude Debussy,"Rêverie, L.68",241286,"['classical', 'impressionism', 'post-romantic era']"
299,2023-02-19 19:46,Erik Satie,Les Trois Valses distinguées du précieux dégoûté - II. Son Binocle,65571,"['classical', 'early avant garde', 'early modern classical', 'impressionism', 'post-romantic era']"
300,2023-02-19 19:49,Camille Saint-Saëns,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",174266,"['classical', 'french romanticism', 'late romantic era']"
301,2023-02-19 19:54,Claude Debussy,"Suite Bergamasque, L. 75: III. Clair de lune (Andante très expressif)",279160,"['classical', 'impressionism', 'post-romantic era']"
302,2023-02-19 19:56,Andrés Madariaga,Lágrima (Preludio),125750,[]
303,2023-02-19 20:01,Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",270000,"['classical', 'late romantic era']"
304,2023-02-19 20:04,George Frideric Handel,"Handel / Orch. Hale: Keyboard Suite No. 4 in D Minor, HWV 437: III. Sarabande",207266,"['baroque', 'classical', 'early music', 'english baroque', 'german baroque']"
305,2023-02-19 20:06,Edward Elgar,"Salut d'Amour, Op. 12",120190,"['british modern classical', 'classical', 'late romantic era', 'victorian britain']"
306,2023-02-19 23:30,Frank Ocean,Nikes,314075,"['lgbtq+ hip hop', 'neo soul']"
307,2023-02-19 23:34,Kanye West,I Wonder,243440,"['chicago rap', 'hip hop', 'rap']"
308,2023-02-19 23:39,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
309,2023-02-19 23:42,Common,GO!,157084,"['alternative hip hop', 'chicago rap', 'conscious hip hop', 'hardcore hip hop', 'hip hop', 'political hip hop']"
310,2023-02-19 23:45,Baby Keem,lost souls (with Brent Faiyaz),194745,"['hip hop', 'rap']"
311,2023-02-19 23:48,Wiz Khalifa,Roll Up,188824,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
312,2023-02-19 23:53,A$AP Rocky,Ghetto Symphony (feat. Gunplay & A$AP Ferg),237733,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
313,2023-02-19 23:57,Childish Gambino,3005,234215,"['atl hip hop', 'hip hop', 'rap']"
314,2023-02-20 00:01,Kendrick Lamar,Swimming Pools (Drank),247800,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
315,2023-02-20 00:06,KIDS SEE GHOSTS,Reborn,159321,['rap']
316,2023-02-20 00:06,Meek Mill,"That's My N**** (with Meek Mill, YG & Snoop Dogg)",2786,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
317,2023-02-20 00:10,Playboi Carti,Control,197789,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
318,2023-02-20 00:13,Playboi Carti,Sky,193234,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
319,2023-02-20 00:14,Playboi Carti,wokeuplikethis*,80618,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']"
320,2023-02-20 00:18,Lil Uzi Vert,XO Tour Llif3,182706,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
321,2023-02-20 00:21,Aminé,Spice Girl,140618,"['pop rap', 'portland hip hop', 'rap', 'underground hip hop']"
322,2023-02-20 00:24,YoungBoy Never Broke Again,My Window (feat. Lil Wayne),192000,"['baton rouge rap', 'rap']"
323,2023-02-20 00:26,2Pac,Keep Ya Head Up - Madukey Remix,3715,"['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']"
324,2023-02-20 00:26,Kanye West,On God,109336,"['chicago rap', 'hip hop', 'rap']"
325,2023-02-20 00:30,Kanye West,Saint Pablo,234614,"['chicago rap', 'hip hop', 'rap']"
326,2023-02-20 00:34,Meek Mill,Dreams and Nightmares,230693,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
327,2023-02-20 00:38,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West),217405,"['hip hop', 'rap', 'slap house']"
328,2023-02-20 00:39,Meek Mill,Wins & Losses,60579,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']"
329,2023-02-20 00:43,Lil Wayne,Drop The World,229226,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
330,2023-02-20 00:44,Lil Uzi Vert,Top,24508,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']"
331,2023-02-20 01:37,The Game,Hate It Or Love It,1130,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
332,2023-02-20 01:37,Kanye West,Runaway,125945,"['chicago rap', 'hip hop', 'rap']"
333,2023-02-20 01:37,Future,Low Life (feat. The Weeknd),448,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
334,2023-02-20 01:37,Kanye West,Waves,1642,"['chicago rap', 'hip hop', 'rap']"
335,2023-02-20 01:42,Future,Low Life (feat. The Weeknd),313546,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']"
336,2023-02-20 01:46,Outkast,Hey Ya!,235213,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'rap', 'southern hip hop']"
337,2023-02-20 01:49,Lil Nas X,C7osure (You Like),148653,['lgbtq+ hip hop']
338,2023-02-20 01:51,A$AP Rocky,Purple Swag,111283,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
339,2023-02-20 01:55,A$AP Rocky,Purple Swag,7282,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
340,2023-02-20 01:55,A$AP Rocky,Praise The Lord (Da Shine) (feat. Skepta),5593,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
341,2023-02-20 01:56,Frank Ocean,Nikes,208,"['lgbtq+ hip hop', 'neo soul']"
342,2023-02-20 02:01,Frank Ocean,Nikes,314075,"['lgbtq+ hip hop', 'neo soul']"
343,2023-02-20 02:04,Young Thug,Digits,176386,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
344,2023-02-20 02:06,Snoop Dogg,Beautiful,118206,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
345,2023-02-20 02:23,Lil Wayne,Dark Side Of The Moon (feat. Nicki Minaj),34087,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
346,2023-02-20 02:23,Snoop Dogg,Beautiful,56285,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']"
347,2023-02-20 02:32,Lil Wayne,Dark Side Of The Moon (feat. Nicki Minaj),209084,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']"
348,2023-02-20 02:35,Mac Miller,Love Lost,127266,"['hip hop', 'pittsburgh rap', 'rap']"
349,2023-02-20 16:48,Frank Ocean,Nikes,314075,"['lgbtq+ hip hop', 'neo soul']"
350,2023-02-20 16:57,Kendrick Lamar,PRIDE.,275253,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
351,2023-02-20 16:58,Young Thug,Day Before (with Mac Miller),75643,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'rap', 'trap']"
352,2023-02-20 17:02,Kendrick Lamar,i,220519,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
353,2023-02-20 17:07,Kendrick Lamar,These Walls,300973,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
354,2023-02-20 17:10,Azizi Gibson,Toast,179891,"['canadian hip hop', 'underground hip hop']"
355,2023-02-20 17:13,Mac Miller,Love Lost,162875,"['hip hop', 'pittsburgh rap', 'rap']"
356,2023-02-20 17:13,Kendrick Lamar,Mortal Man,9329,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
