,Unnamed: 0,trackName,Artist,msPlayed,artist_genres,Track Play Count
3659,3659,Tlc,Sy Ari Da Kid,188120,['pop r&b'],16
3530,3530,Euphoria (feat. Travis Scott & Kaash Paige),Don Toliver,216004,"['pop rap', 'rap', 'trap']",16
5255,5255,Crazy Girl,Eli Young Band,200707,"['classic texas country', 'contemporary country', 'country', 'country road', 'heartland rock', 'modern country rock']",16
3145,3145,Wildfire (feat. Frank Ocean),John Mayer,88027,"['neo mellow', 'singer-songwriter']",16
3485,3485,Ain't Love Strange,Eli Sostre,224827,"['dark r&b', 'trap soul']",16
5356,5356,Rotten and Paralyzed in a Tropical Paradise,$uicideboy$,151580,"['cloud rap', 'dark trap', 'new orleans rap', 'underground hip hop']",16
1682,1682,Bad Liar,Imagine Dragons,260770,"['modern rock', 'pop', 'rock']",16
1365,1365,The Greatest Show,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",302147,[],16
5538,5538,Bad Girls,M.I.A.,227531,"['escape room', 'indietronica', 'neo-synthpop', 'new rave']",16
443,443,top priority (with Ne-Yo),blackbear,171200,['pop'],16
367,367,Leave the Night On,Sam Hunt,192223,"['contemporary country', 'country', 'country pop', 'modern country rock']",16
4900,4900,Swim Good,Frank Ocean,257187,"['lgbtq+ hip hop', 'neo soul']",16
3488,3488,Call Up,Eli Sostre,213659,"['dark r&b', 'trap soul']",16
5033,5033,Angels Like You,Miley Cyrus,196454,['pop'],16
1391,1391,5% TINT,Travis Scott,196138,"['hip hop', 'rap', 'slap house']",16
4525,4525,Blue World,Mac Miller,209440,"['hip hop', 'pittsburgh rap', 'rap']",16
899,899,Someone That Loves You,HONNE & Izzy Bizu,244959,['uk pop'],16
6440,6440,"Would've, Could've, Should've",Taylor Swift,260362,['pop'],16
542,542,Hype,Drake,209408,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",16
1069,1069,Pumped Up Kicks,Foster the People,239840,"['indietronica', 'modern alternative rock', 'modern rock', 'rock']",16
4439,4439,GIMMICK,Gunna,128640,"['atl hip hop', 'melodic rap', 'rap', 'trap']",16
877,877,Life Changes,Thomas Rhett,190695,"['contemporary country', 'country', 'country road', 'modern country rock']",16
1027,1027,Sugar Wraith,Post Malone,228147,"['dfw rap', 'melodic rap', 'pop', 'rap']",16
1028,1028,Meet Me,Mickey Valen & noe,193379,['dark r&b'],16
7088,7088,guilty conscience,Tate McRae,152050,['pop'],16
3379,3379,PARADISE TO ME,Niko Moon,216227,[],16
5050,5050,The Art of Peer Pressure,Kendrick Lamar,324619,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",16
4612,4612,way back,Travis Scott,272501,"['hip hop', 'rap', 'slap house']",16
1438,1438,Silence (feat. Khalid),Marshmello,180823,"['brostep', 'edm', 'pop', 'progressive electro house']",16
3634,3634,Amen,Natalie Taylor,196154,[],16
5076,5076,Unstable (feat. The Kid LAROI),Justin Bieber,158324,"['canadian pop', 'pop']",16
2226,2226,BLEACH,BROCKHAMPTON,273151,"['boy band', 'rap']",16
6509,6509,Far,SZA,180680,"['pop', 'r&b', 'rap']",16
4635,4635,Laugh Now Cry Later (feat. Lil Durk),Drake,261493,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",16
4462,4462,The Mask,Matt Maeson,204173,['pov: indie'],16
1834,1834,Money Bag,Cardi B,229005,"['pop', 'rap']",16
1624,1624,Little Do You Know,Alex & Sierra,185200,"['pop', 'post-teen pop', 'viral pop']",16
399,399,Electric Love (Oliver Remix),BØRNS,253880,"['indie poptimism', 'modern alternative rock', 'modern rock', 'pov: indie']",16
2918,2918,Lovewave,The 1-800,272927,[],16
354,354,Right My Wrongs,Bryson Tiller,249319,"['kentucky hip hop', 'r&b', 'rap']",16
3275,3275,When I Die,Arizona Zervas,181813,"['indie pop rap', 'pop rap', 'rhode island rap']",16
5034,5034,Hate Me,Miley Cyrus,157795,['pop'],16
750,750,Fools,Madison Beer,218460,['pop'],16
4734,4734,love gang (feat. Charli XCX),Whethan,178515,"['electropop', 'hyperpop', 'rage rap']",16
4565,4565,This Bar,Morgan Wallen,185733,['contemporary country'],16
3487,3487,Pick It Up,Eli Sostre,143604,"['dark r&b', 'trap soul']",16
2310,2310,That's How You Know (feat. Kid Ink & Bebe Rexha),Nico & Vinz,186443,['afrobeats'],16
5464,5464,N 2 Deep (feat. Future),Drake,273578,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",16
6486,6486,Feel The Fiyaaaah (feat. Takeoff),Metro Boomin & A$AP Rocky,189427,"['hip hop', 'rap']",16
5029,5029,Edge of Midnight (Midnight Sky Remix) [feat. Stevie Nicks],Miley Cyrus,220636,['pop'],15
2953,2953,The New Workout Plan,Kanye West,322800,"['chicago rap', 'hip hop', 'rap']",15
784,784,Runaway (feat. Pusha T),Kanye West,547733,"['chicago rap', 'hip hop', 'rap']",15
1987,1987,Babyface Savage (feat. Tory Lanez),Bhad Bhabie,161160,"['trap queen', 'viral rap']",15
6978,6978,Tourniquet,Zach Bryan,189053,['classic oklahoma country'],15
5367,5367,Give Me,Boy In Space,210208,['alt z'],15
5293,5293,Chicken Fried,Zac Brown Band,238147,"['contemporary country', 'country', 'country road', 'modern country rock']",15
4636,4636,Mess,Noah Kahan,213320,['pov: indie'],15
6096,6096,Lady May,Tyler Childers,183533,"['kentucky indie', 'kentucky roots', 'outlaw country']",15
1049,1049,It Ain't Wrong Loving You,HONNE,196058,['uk pop'],15
3846,3846,Coffee,Quinn XCII & Marc E. Bassy,180053,['indie pop rap'],15
5129,5129,Till the World Ends,Britney Spears,237947,"['dance pop', 'pop']",15
5586,5586,The Thrill,Wiz Khalifa & Empire of the Sun,234334,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",15
5952,5952,There He Go,ScHoolboy Q,200130,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",15
2732,2732,Lost Without You,Freya Ridings,225076,['uk pop'],15
1152,1152,Powerful (feat. Ellie Goulding & Tarrus Riley),Major Lazer,206327,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance']",15
1405,1405,You Are the Reason,Calum Scott,204326,['pop'],15
6173,6173,Jimmy Cooks (feat. 21 Savage),Drake,218365,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",15
3961,3961,Out of Drugs,Kelsy Karter,215614,['alt z'],15
2361,2361,My Eyes,The Lumineers,216600,"['folk-pop', 'modern rock', 'stomp and holler']",15
2556,2556,Sleep Without You,Brett Young,187596,"['contemporary country', 'country', 'country road', 'modern country rock']",15
3036,3036,Young Grizzley World (feat. A Boogie Wit Da Hoodie & YNW Melly),Tee Grizzley,332195,"['detroit hip hop', 'detroit trap', 'rap', 'southern hip hop', 'trap']",15
3863,3863,A Night In Brooklyn,916frosty,201503,"['emo rap', 'melodic rap']",15
2394,2394,You and Me,Lifehouse,196884,"['neo mellow', 'pop rock', 'post-grunge']",15
1600,1600,Unsteady,X Ambassadors,193547,"['modern alternative rock', 'modern rock', 'stomp pop']",15
325,325,Chasing Cars,Sleeping At Last,240427,"['ambient worship', 'chamber pop']",15
6080,6080,United In Grief,Kendrick Lamar,255378,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",15
2070,2070,Fuckboi,gianni & kyle,192854,['indie pop rap'],15
1425,1425,Younger Now,Miley Cyrus,248782,['pop'],15
811,811,changes,XXXTENTACION,121887,"['emo rap', 'miami hip hop', 'rap']",15
5896,5896,Bring Em Out,T.I.,216707,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",15
1131,1131,Riptide,Vance Joy,202019,"['folk-pop', 'modern rock']",15
3222,3222,What We Had,Sody,182814,"['alt z', 'uk pop']",15
3199,3199,All I Want,Olivia Rodrigo,177323,[],15
369,369,Ex To See,Sam Hunt,199169,"['contemporary country', 'country', 'country pop', 'modern country rock']",15
2723,2723,Moon River,Frank Ocean,188324,"['lgbtq+ hip hop', 'neo soul']",15
1134,1134,through the late night,Travis Scott,286236,"['hip hop', 'rap', 'slap house']",15
5318,5318,Scream & Shout (feat. Britney Spears),will.i.am,282117,"['dance pop', 'pop']",15
3125,3125,Free Time,Ruel,218067,"['alt z', 'australian alternative pop', 'pop']",15
4566,4566,Caroline,Briston Maroney,205049,"['nashville indie', 'pov: indie']",15
2676,2676,Stop and Stare,OneRepublic,224538,"['piano rock', 'pop']",15
2130,2130,Somebody Else,VÉRITÉ,233077,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie poptimism', 'metropopolis', 'nyc pop', 'vapor pop']",15
851,851,Without You,Ingrid Michaelson,185622,"['acoustic pop', 'ectofolk', 'lilith', 'neo mellow']",15
1415,1415,Different,Hippie Sabotage,177046,"['edm', 'electronic trap']",15
5688,5688,Loveeeeeee Song (feat. Future),Rihanna,256320,"['barbadian pop', 'pop', 'urban contemporary']",15
1260,1260,Make Me Proud (feat. Nicki Minaj),Drake,219880,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",15
873,873,Sixteen,Thomas Rhett,179164,"['contemporary country', 'country', 'country road', 'modern country rock']",15
6564,6564,JACK,HARDY,168630,"['contemporary country', 'modern country pop']",15
177,177,Saved,Khalid,206543,"['pop', 'pop r&b']",15
3270,3270,Only Human,Jonas Brothers,183006,"['boy band', 'pop']",15
4083,4083,I Mean It (feat. Remo),G-Eazy,236480,"['indie pop rap', 'oakland hip hop', 'pop rap', 'rap']",15
3333,3333,Please Notice,Christian Leave,116667,"['indie pop', 'pov: indie']",15
5711,5711,The Question (feat. Lil Wayne),Mac Miller,371871,"['hip hop', 'pittsburgh rap', 'rap']",15
3869,3869,Malibu 1992,COIN,341200,['pov: indie'],15
4268,4268,Talkin' Tennessee,Morgan Wallen,221880,['contemporary country'],15
4037,4037,God's Country,Blake Shelton,204800,"['classic oklahoma country', 'contemporary country', 'country', 'country road', 'modern country rock']",15
2988,2988,dancing around,flor,235707,"['baroque pop', 'electropop', 'modern rock', 'neo mellow', 'uk alternative pop']",15
3515,3515,Lost Ones,J. Cole,263720,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",15
2434,2434,bury a friend,Billie Eilish,193149,"['art pop', 'pop']",15
1371,1371,This Is Me,Keala Settle & The Greatest Showman Ensemble,234707,[],15
3586,3586,Myron,Lil Uzi Vert,224955,"['hip hop', 'melodic rap', 'philly rap', 'rage rap', 'rap', 'trap']",15
2441,2441,Drinkin About You,Jake Miller,220506,"['indie pop rap', 'teen pop']",15
117,117,Long Way Down,One Direction,192167,"['boy band', 'pop', 'post-teen pop', 'talent show']",15
3635,3635,GIRL,Maren Morris,250664,"['classic texas country', 'contemporary country']",15
4985,4985,The Way I Loved You (Taylor’s Version),Taylor Swift,243137,['pop'],15
2450,2450,Bright Blue Skies,Mitch James,182907,['nz pop'],15
4078,4078,Who You Foolin,Gunna,151539,"['atl hip hop', 'melodic rap', 'rap', 'trap']",15
4272,4272,If I Ever Get You Back,Morgan Wallen,173960,['contemporary country'],15
5504,5504,You Do That Shit,Kodak Black,141724,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",15
112,112,Olivia,One Direction,177972,"['boy band', 'pop', 'post-teen pop', 'talent show']",15
2448,2448,Money,Mat Kearney,149560,"['acoustic pop', 'neo mellow']",15
2793,2793,River of Tears,Alessia Cara,254491,"['canadian contemporary r&b', 'canadian pop', 'pop']",15
3326,3326,Five More Minutes,Scotty McCreery,241147,"['contemporary country', 'country', 'country road', 'modern country rock']",15
3404,3404,Habitual,Justin Bieber,168203,"['canadian pop', 'pop']",15
1325,1325,Little White Lies,One Direction,197920,"['boy band', 'pop', 'post-teen pop', 'talent show']",15
5527,5527,Misunderstood,Kodak Black,189844,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",15
6552,6552,Moments (feat. Big Sean),Jhené Aiko,178914,['r&b'],15
1741,1741,Blu,Jon Bellion,183344,['indie pop rap'],15
3803,3803,Magic,Lil Skies,182338,['melodic rap'],15
898,898,Midnight,Logic,241436,"['conscious hip hop', 'hip hop', 'pop rap', 'rap']",15
5194,5194,traitor,Olivia Rodrigo,229220,['pop'],15
636,636,Dope on a Rope,The Growlers,250320,"['garage rock revival', 'indie garage rock', 'indie surf']",15
3442,3442,Still Think About You,A Boogie wit da Hoodie,246988,"['melodic rap', 'rap', 'trap']",15
2773,2773,PILLOWTALK,ZAYN,202750,"['pop', 'uk pop']",15
668,668,Loving Is Easy (feat. Benny Sings),Rex Orange County,155720,['bedroom pop'],15
5396,5396,Livin’ The Dream,Morgan Wallen,239120,['contemporary country'],15
3555,3555,Suicidal (Remix) [feat. Juice WRLD],YNW Melly,225857,"['melodic rap', 'rap']",15
953,953,The Story of Tonight (Reprise),"Anthony Ramos, Okieriete Onaodowan, Daveed Diggs, Lin-Manuel Miranda & Leslie Odom, Jr.",115880,[],15
2066,2066,idfc,blackbear,245172,['pop'],15
2602,2602,Buttercup,Jack Stauber,208026,"['hypnagogic pop', 'pittsburgh indie', 'pov: indie']",15
301,301,Blem,Drake,216558,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",15
5387,5387,@ my worst,blackbear,191364,['pop'],15
965,965,Take a Break,"Phillipa Soo, Anthony Ramos, Lin-Manuel Miranda & Renée Elise Goldsberry",286486,[],15
133,133,Til I Forget About You,Big Time Rush,237947,"['boy band', 'pop', 'post-teen pop']",15
1206,1206,Hooked,Why Don't We,204907,"['boy band', 'pop']",15
1199,1199,Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,226743,"['hip hop', 'pittsburgh rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",15
5096,5096,Runnin' Thru the 7th with My Woadies,$uicideboy$ & Pouya,205766,"['aesthetic rap', 'cloud rap', 'dark trap', 'miami hip hop', 'underground hip hop']",15
6472,6472,Ghost Town (feat. PARTYNEXTDOOR),Kanye West,271386,"['chicago rap', 'hip hop', 'rap']",15
5027,5027,Night Crawling (feat. Billy Idol),Miley Cyrus,189018,['pop'],15
6901,6901,Hurts Me (feat. Yoko Gold),Tory Lanez & Trippie Redd,140801,"['canadian hip hop', 'canadian trap', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",15
1821,1821,Ghost of You,5 Seconds of Summer,197411,"['boy band', 'pop']",15
3453,3453,Trippin' (feat. Khalid),Buddy,180067,"['classic rock', 'folk rock', 'mellow gold', 'rock-and-roll', 'rockabilly', 'singer-songwriter']",15
975,975,Blow Us All Away,"Anthony Ramos, Ariana DeBose, Sasha Hutchings, Ephraim Sykes, Lin-Manuel Miranda & Original Broadway Cast of ""Hamilton""",173594,[],14
970,970,I Know Him,Jonathan Groff,97980,[],14
993,993,lovely,Billie Eilish & Khalid,200187,"['pop', 'pop r&b']",14
1362,1362,Anywhere Place,Katie Costello,192593,[],14
6490,6490,Escapism.,RAYE & 070 Shake,272373,[],14
3665,3665,Brooklyn In the Summer,Aloe Blacc,208214,"['pop soul', 'r&b']",14
2551,2551,Get Your Shine On,Florida Georgia Line,222253,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",14
5204,5204,"Telephone Calls (feat. A$AP Rocky, Tyler, the Creator, Playboi Carti & Yung Gleesh)",A$AP Mob,230907,"['hip hop', 'rap', 'southern hip hop', 'trap']",14
884,884,Call Out My Name,The Weeknd,228382,"['canadian contemporary r&b', 'canadian pop', 'pop']",14
1029,1029,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,262533,"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",14
1699,1699,Heaven,Beyoncé,230881,"['pop', 'r&b']",14
4105,4105,A Milli,Lil Wayne,221747,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",14
2315,2315,"Genius (feat. Sia, Diplo & Labrinth)",LSD,213040,['dance pop'],14
183,183,Therapy,Khalid,257956,"['pop', 'pop r&b']",14
6081,6081,Rich Spirit,Kendrick Lamar,202286,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",14
1705,1705,Close Your Eyes,Silver Trees,198973,['indiecoustica'],14
5071,5071,Anyone,Justin Bieber,190779,"['canadian pop', 'pop']",14
2925,2925,Apocalypse,Cigarettes After Sex,290147,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",14
5996,5996,PMW (All I Really Need) [feat. ScHoolboy Q],A$AP Rocky,234773,"['east coast hip hop', 'hip hop', 'rap', 'trap']",14
4351,4351,Mood (feat. iann dior),24kGoldn,140526,"['cali rap', 'pop rap']",14
945,945,My Shot,"Lin-Manuel Miranda, Anthony Ramos, Daveed Diggs, Okieriete Onaodowan, Leslie Odom, Jr. & Original Broadway Cast of ""Hamilton""",333154,[],14
1697,1697,Jealous,Labrinth,287693,"['indie poptimism', 'pop']",14
317,317,Stranger,Katie Costello,254026,[],14
5046,5046,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,310758,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",14
947,947,The Schuyler Sisters,"Phillipa Soo, Jasmine Cephas Jones, Leslie Odom, Jr., Original Broadway Cast of ""Hamilton"" & Renée Elise Goldsberry",186543,[],14
5191,5191,drivers license,Olivia Rodrigo,242014,['pop'],14
4631,4631,Prom,SZA,196121,"['pop', 'r&b', 'rap']",14
2319,2319,Beautiful Life,gabriel black,154667,['modern alternative pop'],14
5130,5130,Only Girl (In The World),Rihanna,235493,"['barbadian pop', 'pop', 'urban contemporary']",14
6708,6708,Sex with Me,Rihanna,206373,"['barbadian pop', 'pop', 'urban contemporary']",14
4124,4124,Romeo & Juliet,Trippie Redd,208000,"['melodic rap', 'rap', 'trap']",14
1885,1885,Someone New,Hozier,222814,"['irish singer-songwriter', 'modern rock', 'pov: indie']",14
6002,6002,Said N Done,21 Savage & Metro Boomin,231831,"['atl hip hop', 'hip hop', 'rap']",14
4883,4883,House with No Mirrors,Sasha Alex Sloan,227613,['alt z'],14
550,550,Got This,Russ,172773,"['hawaiian hip hop', 'pop rap']",14
2942,2942,Sunflower Seeds,Bryce Vine,228610,['indie pop rap'],14
1013,1013,Zack And Codeine,Post Malone,204355,"['dfw rap', 'melodic rap', 'pop', 'rap']",14
186,186,Angels,Khalid,170662,"['pop', 'pop r&b']",14
1222,1222,In the Night,The Weeknd,235605,"['canadian contemporary r&b', 'canadian pop', 'pop']",14
6907,6907,ROLE MODEL,Brent Faiyaz,194009,"['r&b', 'rap']",14
6902,6902,Say It Right,Nelly Furtado,223080,"['canadian latin', 'canadian pop', 'dance pop', 'pop']",14
5746,5746,Too Hotty (feat. Eurielle),Quality Control & Migos,295997,[],14
5002,5002,Parallel Parking,Arden Jones,118571,['singer-songwriter pop'],14
3261,3261,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,210773,"['pop dance', 'uk dance', 'uk funky']",14
3557,3557,Lord Knows (feat. Tory Lanez),Meek Mill,320747,[],14
2430,2430,wish you were gay,Billie Eilish,221543,"['art pop', 'pop']",14
5168,5168,Deja Vu,J. Cole,266406,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",14
6877,6877,vampire,Olivia Rodrigo,219724,['pop'],14
5094,5094,OPEN UP,Daniel Caesar,266227,['canadian contemporary r&b'],14
655,655,Childs Play,Drake,241400,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",14
3089,3089,Cigarettes on Patios,BabyJake,207809,['singer-songwriter pop'],14
2032,2032,No Stylist (feat. Drake),French Montana,192172,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",14
5023,5023,High,Miley Cyrus,196760,['pop'],14
2563,2563,Planez (feat. J. Cole),Jeremih,240308,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",14
5040,5040,I'm With You (Single Edit),Vance Joy,221138,"['folk-pop', 'modern rock']",14
5087,5087,Loved By You (feat. Burna Boy),Justin Bieber,159250,"['canadian pop', 'pop']",14
3737,3737,Idle Worship,Paramore,198425,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",14
4969,4969,June,Briston Maroney,284227,"['nashville indie', 'pov: indie']",14
3043,3043,Candy,Doja Cat,190927,"['dance pop', 'pop']",14
4085,4085,Love/Paranoia,Tame Impala,186427,"['australian psych', 'modern rock', 'neo-psychedelic', 'rock']",14
1161,1161,Wing$,"Macklemore & Ryan Lewis, Macklemore & Ryan Lewis",299600,"['pop rap', 'seattle hip hop']",14
2680,2680,She Wrote It About You?,Gabbie Hanna,6828,['alt z'],14
5118,5118,Die Young,Kesha,211920,"['dance pop', 'pop']",14
6462,6462,Wild as Her,Corey Kent,199733,"['modern country pop', 'texas country']",14
4273,4273,Redneck Love Song,Morgan Wallen,189973,['contemporary country'],14
7090,7090,In the Kitchen,Reneé Rapp,227749,"['alt z', 'singer-songwriter pop']",14
3045,3045,First Burn,"Ari Afsar, Julia Harriman, Lexi Lawson, Rachelle Ann Go & Shoba Narayan",182828,[],14
507,507,All We Do,Oh Wonder,214174,"['electropop', 'indie poptimism', 'pov: indie']",14
